direction,entry_timestamp,exit_timestamp,holding_bars,hypothetical_entry_price,hypothetical_exit_price,hypothetical_stop_price,hypothetical_target_price,outcome,signal_timestamp,simulated_profit,strategy_id,symbol
看涨,2014-08-27T16:00:00-04:00,2014-08-27T16:00:00-04:00,1,75.27,74.73,74.73,76.35,止损,2014-08-26T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-09-03T16:00:00-04:00,2014-09-15T16:00:00-04:00,9,77.14,74.82,74.82,81.78,止损,2014-09-02T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-09-08T16:00:00-04:00,2014-09-15T16:00:00-04:00,6,77.26,75.60,75.60,80.58,止损,2014-09-05T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-09-09T16:00:00-04:00,2014-09-09T16:00:00-04:00,1,77.59,77.01,77.01,78.75,止损,2014-09-08T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-09-12T16:00:00-04:00,2014-09-15T16:00:00-04:00,2,78.02,77.05,77.05,79.96,止损,2014-09-11T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2014-09-16T16:00:00-04:00,2014-09-17T16:00:00-04:00,2,73.52,77.25,77.25,66.06,止损,2014-09-15T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-09-30T16:00:00-04:00,2014-10-01T16:00:00-04:00,2,79.35,77.91,77.91,82.23,止损,2014-09-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2014-10-13T16:00:00-04:00,2014-10-20T16:00:00-04:00,6,73.23,76.50,76.50,66.69,止损,2014-10-10T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-10-21T16:00:00-04:00,2014-10-29T16:00:00-04:00,7,77.56,75.38,75.38,81.92,止损,2014-10-20T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-10-22T16:00:00-04:00,2014-10-29T16:00:00-04:00,6,78.82,77.15,77.15,82.15,止损,2014-10-21T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2014-11-26T16:00:00-05:00,2014-12-11T16:00:00-05:00,11,75.53,78.33,74.13,78.33,止盈,2014-11-25T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2014-11-28T16:00:00-05:00,2014-12-01T16:00:00-05:00,2,77.67,75.51,75.51,81.99,止损,2014-11-26T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2014-12-08T16:00:00-05:00,2014-12-09T16:00:00-05:00,2,76.18,75.36,75.36,77.82,止损,2014-12-05T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2014-12-17T16:00:00-05:00,2014-12-18T16:00:00-05:00,2,75.01,77.39,77.39,70.25,止损,2014-12-16T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2014-12-19T16:00:00-05:00,2015-01-06T16:00:00-05:00,11,78.75,76.51,76.51,83.23,止损,2014-12-18T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2014-12-22T16:00:00-05:00,2014-12-31T16:00:00-05:00,7,80.08,78.33,78.33,83.58,止损,2014-12-19T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2014-12-23T16:00:00-05:00,2014-12-29T16:00:00-05:00,4,82.02,80.00,80.00,86.06,止损,2014-12-22T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2014-12-31T16:00:00-05:00,2015-01-05T16:00:00-05:00,3,79.54,77.44,80.59,77.44,止盈,2014-12-30T16:00:00-05:00,1000.00,M12-FTD-001,META
看跌,2015-01-02T16:00:00-05:00,2015-01-06T16:00:00-05:00,3,78.58,76.14,79.80,76.14,止盈,2014-12-31T16:00:00-05:00,1000.00,M12-FTD-001,META
看跌,2015-01-13T16:00:00-05:00,2015-01-13T16:00:00-05:00,1,77.23,78.00,78.00,75.69,止损,2015-01-12T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2015-01-16T16:00:00-05:00,2015-01-21T16:00:00-05:00,3,74.04,76.57,76.57,68.98,止损,2015-01-15T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2015-01-23T16:00:00-05:00,2015-01-27T16:00:00-05:00,3,77.65,76.68,76.68,79.59,止损,2015-01-22T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2015-01-28T16:00:00-05:00,2015-01-28T16:00:00-05:00,1,76.90,76.88,76.88,76.94,止损,2015-01-27T16:00:00-05:00,500.00,M12-FTD-001,META
看跌,2015-02-09T16:00:00-05:00,2015-02-11T16:00:00-05:00,3,74.05,75.70,75.70,70.75,止损,2015-02-06T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2015-02-12T16:00:00-05:00,2015-02-26T16:00:00-05:00,10,76.86,80.52,75.03,80.52,止盈,2015-02-11T16:00:00-05:00,1000.00,M12-FTD-001,META
看跌,2015-02-17T16:00:00-05:00,2015-02-17T16:00:00-05:00,1,75.30,76.48,76.48,72.94,止损,2015-02-13T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2015-02-20T16:00:00-05:00,2015-03-19T16:00:00-04:00,20,79.55,82.75,76.95,84.75,到期退出,2015-02-19T16:00:00-05:00,615.38,M12-FTD-001,META
看跌,2015-03-11T16:00:00-04:00,2015-03-13T16:00:00-04:00,3,77.80,79.26,79.26,74.88,止损,2015-03-10T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-03-13T16:00:00-04:00,2015-03-13T16:00:00-04:00,1,78.60,77.91,77.91,79.98,止损,2015-03-12T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-03-18T16:00:00-04:00,2015-03-18T16:00:00-04:00,1,79.25,81.07,78.34,81.07,止盈,2015-03-17T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-03-19T16:00:00-04:00,2015-03-24T16:00:00-04:00,4,81.12,85.02,79.17,85.02,止盈,2015-03-18T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-03-20T16:00:00-04:00,2015-04-01T16:00:00-04:00,9,83.39,81.00,81.00,88.17,止损,2015-03-19T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-04-01T16:00:00-04:00,2015-04-13T16:00:00-04:00,8,82.50,83.50,83.50,80.50,止损,2015-03-31T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-04-20T16:00:00-04:00,2015-04-20T16:00:00-04:00,1,81.54,82.11,82.11,80.40,止损,2015-04-17T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-04-27T16:00:00-04:00,2015-04-29T16:00:00-04:00,3,81.87,79.73,82.94,79.73,止盈,2015-04-24T16:00:00-04:00,1000.00,M12-FTD-001,META
看跌,2015-05-01T16:00:00-04:00,2015-05-14T16:00:00-04:00,10,79.24,80.96,80.96,75.80,止损,2015-04-30T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-05-06T16:00:00-04:00,2015-05-06T16:00:00-04:00,1,77.97,78.80,78.80,76.31,止损,2015-05-05T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-05-15T16:00:00-04:00,2015-06-01T16:00:00-04:00,11,81.41,78.67,78.67,86.89,止损,2015-05-14T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-06-01T16:00:00-04:00,2015-06-01T16:00:00-04:00,1,79.30,80.07,80.07,77.76,止损,2015-05-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-06-04T16:00:00-04:00,2015-06-08T16:00:00-04:00,3,82.14,81.25,81.25,83.92,止损,2015-06-03T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-06-19T16:00:00-04:00,2015-06-23T16:00:00-04:00,3,82.83,85.35,81.57,85.35,止盈,2015-06-18T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-06-24T16:00:00-04:00,2015-07-17T16:00:00-04:00,17,87.66,93.46,84.76,93.46,止盈,2015-06-23T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-06-25T16:00:00-04:00,2015-06-26T16:00:00-04:00,2,89.26,87.45,87.45,92.88,止损,2015-06-24T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-07-01T16:00:00-04:00,2015-07-01T16:00:00-04:00,1,86.77,86.70,86.70,86.91,止损,2015-06-30T16:00:00-04:00,500.00,M12-FTD-001,META
看涨,2015-07-13T16:00:00-04:00,2015-07-17T16:00:00-04:00,5,88.66,92.44,86.77,92.44,止盈,2015-07-10T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-07-14T16:00:00-04:00,2015-07-17T16:00:00-04:00,4,90.46,94.54,88.42,94.54,止盈,2015-07-13T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-07-20T16:00:00-04:00,2015-07-30T16:00:00-04:00,9,95.85,92.54,92.54,102.47,止损,2015-07-17T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-07-21T16:00:00-04:00,2015-07-23T16:00:00-04:00,3,98.95,95.36,95.36,106.13,止损,2015-07-20T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-07-24T16:00:00-04:00,2015-07-24T16:00:00-04:00,1,97.35,97.45,97.45,97.15,止损,2015-07-23T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-08-24T16:00:00-04:00,2015-08-27T16:00:00-04:00,4,77.03,89.18,89.18,52.73,止损,2015-08-21T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-08-31T16:00:00-04:00,2015-08-31T16:00:00-04:00,1,90.60,89.79,89.79,92.22,止损,2015-08-28T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-09-11T16:00:00-04:00,2015-09-21T16:00:00-04:00,7,91.68,95.78,89.63,95.78,止盈,2015-09-10T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-09-14T16:00:00-04:00,2015-09-17T16:00:00-04:00,4,92.31,94.67,91.13,94.67,止盈,2015-09-11T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-09-16T16:00:00-04:00,2015-09-17T16:00:00-04:00,2,92.90,95.12,91.79,95.12,止盈,2015-09-15T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-09-17T16:00:00-04:00,2015-09-17T16:00:00-04:00,1,93.37,94.85,92.63,94.85,止盈,2015-09-16T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-09-25T16:00:00-04:00,2015-09-25T16:00:00-04:00,1,95.79,92.24,92.24,102.89,止损,2015-09-24T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-09-29T16:00:00-04:00,2015-10-05T16:00:00-04:00,5,89.10,92.29,92.29,82.72,止损,2015-09-28T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-09-30T16:00:00-04:00,2015-10-01T16:00:00-04:00,2,88.44,90.06,90.06,85.20,止损,2015-09-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-10-05T16:00:00-04:00,2015-10-23T16:00:00-04:00,15,92.94,102.08,88.37,102.08,止盈,2015-10-02T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-10-06T16:00:00-04:00,2015-10-06T16:00:00-04:00,1,94.08,92.66,92.66,96.92,止损,2015-10-05T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-10-13T16:00:00-04:00,2015-10-15T16:00:00-04:00,3,93.66,95.64,92.67,95.64,止盈,2015-10-12T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-10-19T16:00:00-04:00,2015-10-23T16:00:00-04:00,5,97.18,100.84,95.35,100.84,止盈,2015-10-16T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-10-20T16:00:00-04:00,2015-10-20T16:00:00-04:00,1,98.73,96.92,96.92,102.35,止损,2015-10-19T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-10-23T16:00:00-04:00,2015-11-05T16:00:00-05:00,10,101.91,110.63,97.55,110.63,止盈,2015-10-22T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2015-10-27T16:00:00-04:00,2015-11-02T16:00:00-05:00,5,102.94,101.55,101.55,105.72,止损,2015-10-26T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2015-10-30T16:00:00-04:00,2015-10-30T16:00:00-04:00,1,104.51,103.52,103.52,106.49,止损,2015-10-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2015-11-16T16:00:00-05:00,2015-12-14T16:00:00-05:00,20,103.32,104.66,108.25,93.46,到期退出,2015-11-13T16:00:00-05:00,-135.90,M12-FTD-001,META
看涨,2015-11-19T16:00:00-05:00,2015-11-24T16:00:00-05:00,4,107.36,105.39,105.39,111.30,止损,2015-11-18T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2015-12-04T16:00:00-05:00,2015-12-04T16:00:00-05:00,1,104.81,106.85,106.85,100.73,止损,2015-12-03T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2015-12-21T16:00:00-05:00,2015-12-29T16:00:00-05:00,6,104.91,106.59,106.59,101.55,止损,2015-12-18T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2015-12-29T16:00:00-05:00,2016-01-04T16:00:00-05:00,4,106.42,104.53,104.53,110.20,止损,2015-12-28T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2015-12-30T16:00:00-05:00,2015-12-30T16:00:00-05:00,1,107.00,106.25,106.25,108.50,止损,2015-12-29T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-01-04T16:00:00-05:00,2016-01-14T16:00:00-05:00,9,101.95,93.51,106.17,93.51,止盈,2015-12-31T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2016-01-07T16:00:00-05:00,2016-01-07T16:00:00-05:00,1,100.50,100.90,100.90,99.70,止损,2016-01-06T16:00:00-05:00,500.00,M12-FTD-001,META
看跌,2016-01-11T16:00:00-05:00,2016-01-13T16:00:00-05:00,3,97.91,100.50,100.50,92.73,止损,2016-01-08T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-02-01T16:00:00-05:00,2016-02-05T16:00:00-05:00,5,112.27,108.84,108.84,119.13,止损,2016-01-29T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-02-02T16:00:00-05:00,2016-02-03T16:00:00-05:00,2,114.80,112.01,112.01,120.38,止损,2016-02-01T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-02-08T16:00:00-05:00,2016-03-01T16:00:00-05:00,16,100.41,109.58,109.58,82.07,止损,2016-02-05T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-02-26T16:00:00-05:00,2016-03-07T16:00:00-05:00,7,108.70,105.61,105.61,114.88,止损,2016-02-25T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-03-07T16:00:00-05:00,2016-03-14T16:00:00-04:00,6,108.07,110.05,110.05,104.11,止损,2016-03-04T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-03-08T16:00:00-05:00,2016-03-10T16:00:00-05:00,3,104.78,108.07,108.07,98.20,止损,2016-03-07T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-03-10T16:00:00-05:00,2016-03-22T16:00:00-04:00,9,107.91,112.75,105.49,112.75,止盈,2016-03-09T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2016-03-15T16:00:00-04:00,2016-03-15T16:00:00-04:00,1,109.11,109.79,108.77,109.79,止盈,2016-03-14T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-03-16T16:00:00-04:00,2016-03-28T16:00:00-04:00,8,110.49,113.79,108.84,113.79,止盈,2016-03-15T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-03-17T16:00:00-04:00,2016-03-29T16:00:00-04:00,8,112.15,116.25,110.10,116.25,止盈,2016-03-16T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-03-30T16:00:00-04:00,2016-04-01T16:00:00-04:00,3,116.73,113.64,113.64,122.91,止损,2016-03-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-04-01T16:00:00-04:00,2016-04-01T16:00:00-04:00,1,113.75,115.01,115.01,111.23,止损,2016-03-31T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-04-11T16:00:00-04:00,2016-04-28T16:00:00-04:00,14,110.70,114.33,114.33,103.44,止损,2016-04-08T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-04-12T16:00:00-04:00,2016-04-12T16:00:00-04:00,1,109.34,110.91,110.91,106.20,止损,2016-04-11T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-04-20T16:00:00-04:00,2016-04-22T16:00:00-04:00,3,112.43,109.16,109.16,118.97,止损,2016-04-19T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-04-22T16:00:00-04:00,2016-04-22T16:00:00-04:00,1,111.21,112.31,112.31,109.01,止损,2016-04-21T16:00:00-04:00,500.00,M12-FTD-001,META
看跌,2016-04-27T16:00:00-04:00,2016-04-28T16:00:00-04:00,2,107.94,110.50,110.50,102.82,止损,2016-04-26T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-05-18T16:00:00-04:00,2016-05-26T16:00:00-04:00,7,116.80,119.01,119.01,112.38,止损,2016-05-17T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-05-27T16:00:00-04:00,2016-06-01T16:00:00-04:00,3,119.56,117.92,117.92,122.84,止损,2016-05-26T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-06-10T16:00:00-04:00,2016-06-10T16:00:00-04:00,1,117.54,117.71,117.71,117.20,止损,2016-06-09T16:00:00-04:00,500.00,M12-FTD-001,META
看跌,2016-06-14T16:00:00-04:00,2016-06-24T16:00:00-04:00,9,114.07,111.25,115.48,111.25,止盈,2016-06-13T16:00:00-04:00,1000.00,M12-FTD-001,META
看跌,2016-06-20T16:00:00-04:00,2016-06-20T16:00:00-04:00,1,113.77,114.43,114.43,112.45,止损,2016-06-17T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-06-28T16:00:00-04:00,2016-06-28T16:00:00-04:00,1,110.63,111.57,111.57,108.75,止损,2016-06-27T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-06-30T16:00:00-04:00,2016-07-05T16:00:00-04:00,3,114.67,113.04,113.04,117.93,止损,2016-06-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-07-20T16:00:00-04:00,2016-07-25T16:00:00-04:00,4,121.25,118.66,118.66,126.43,止损,2016-07-19T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-07-21T16:00:00-04:00,2016-07-21T16:00:00-04:00,1,121.92,120.56,120.56,124.64,止损,2016-07-20T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-08-16T16:00:00-04:00,2016-08-23T16:00:00-04:00,6,123.50,124.92,124.92,120.66,止损,2016-08-15T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-08-29T16:00:00-04:00,2016-08-29T16:00:00-04:00,1,124.35,125.23,123.91,125.23,止盈,2016-08-26T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-08-30T16:00:00-04:00,2016-09-07T16:00:00-04:00,6,126.60,131.10,124.35,131.10,止盈,2016-08-29T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-09-07T16:00:00-04:00,2016-09-12T16:00:00-04:00,4,130.04,126.47,126.47,137.18,止损,2016-09-06T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-09-12T16:00:00-04:00,2016-09-21T16:00:00-04:00,8,125.96,129.95,129.95,117.98,止损,2016-09-09T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-09-19T16:00:00-04:00,2016-09-20T16:00:00-04:00,2,129.91,128.20,128.20,133.33,止损,2016-09-16T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-10-11T16:00:00-04:00,2016-10-11T16:00:00-04:00,1,130.23,129.20,129.20,132.29,止损,2016-10-10T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-10-20T16:00:00-04:00,2016-10-24T16:00:00-04:00,3,130.07,133.01,128.60,133.01,止盈,2016-10-19T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2016-10-25T16:00:00-04:00,2016-10-26T16:00:00-04:00,2,133.50,132.15,132.15,136.20,止损,2016-10-24T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-10-27T16:00:00-04:00,2016-10-27T16:00:00-04:00,1,131.74,130.70,132.26,130.70,止盈,2016-10-26T16:00:00-04:00,1000.00,M12-FTD-001,META
看跌,2016-10-28T16:00:00-04:00,2016-10-28T16:00:00-04:00,1,130.50,131.80,131.80,127.90,止损,2016-10-27T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2016-11-02T16:00:00-04:00,2016-11-02T16:00:00-04:00,1,130.23,126.81,131.94,126.81,止盈,2016-11-01T16:00:00-04:00,1000.00,M12-FTD-001,META
看跌,2016-11-03T16:00:00-04:00,2016-12-01T16:00:00-05:00,20,122.00,115.10,130.23,105.54,到期退出,2016-11-02T16:00:00-04:00,419.20,M12-FTD-001,META
看跌,2016-11-04T16:00:00-04:00,2016-11-08T16:00:00-05:00,3,119.59,123.28,123.28,112.21,止损,2016-11-03T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2016-11-09T16:00:00-05:00,2016-11-09T16:00:00-05:00,1,121.50,121.54,121.54,121.42,止损,2016-11-08T16:00:00-05:00,500.00,M12-FTD-001,META
看跌,2016-11-15T16:00:00-05:00,2016-11-18T16:00:00-05:00,4,116.73,119.13,119.13,111.94,止损,2016-11-14T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-12-02T16:00:00-05:00,2016-12-08T16:00:00-05:00,5,115.11,118.45,118.45,108.43,止损,2016-12-01T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-12-06T16:00:00-05:00,2016-12-30T16:00:00-05:00,18,117.69,115.07,115.07,122.93,止损,2016-12-05T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-12-09T16:00:00-05:00,2016-12-13T16:00:00-05:00,3,119.22,117.64,117.64,122.38,止损,2016-12-08T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2016-12-12T16:00:00-05:00,2016-12-12T16:00:00-05:00,1,119.22,118.95,118.95,119.76,止损,2016-12-09T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-12-23T16:00:00-05:00,2017-01-04T16:00:00-05:00,7,117.00,118.99,118.99,113.02,止损,2016-12-22T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2016-12-30T16:00:00-05:00,2017-01-03T16:00:00-05:00,2,116.60,117.53,117.53,114.72,止损,2016-12-29T16:00:00-05:00,-500.00,M12-FTD-001,META
看跌,2017-01-03T16:00:00-05:00,2017-01-03T16:00:00-05:00,1,116.03,116.83,116.83,114.43,止损,2016-12-30T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2017-01-06T16:00:00-05:00,2017-01-12T16:00:00-05:00,5,120.98,126.30,118.32,126.30,止盈,2017-01-05T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-01-09T16:00:00-05:00,2017-01-25T16:00:00-05:00,12,123.55,130.59,120.03,130.59,止盈,2017-01-06T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-01-10T16:00:00-05:00,2017-01-13T16:00:00-05:00,4,124.82,128.38,123.04,128.38,止盈,2017-01-09T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-01-13T16:00:00-05:00,2017-01-26T16:00:00-05:00,9,127.49,132.87,124.80,132.87,止盈,2017-01-12T16:00:00-05:00,1000.00,M12-FTD-001,META
看跌,2017-01-23T16:00:00-05:00,2017-01-23T16:00:00-05:00,1,127.31,128.48,128.48,124.97,止损,2017-01-20T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2017-01-26T16:00:00-05:00,2017-01-30T16:00:00-05:00,3,131.63,129.77,129.77,135.35,止损,2017-01-25T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2017-01-27T16:00:00-05:00,2017-01-27T16:00:00-05:00,1,132.68,131.44,131.44,135.16,止损,2017-01-26T16:00:00-05:00,-500.00,M12-FTD-001,META
看涨,2017-02-23T16:00:00-05:00,2017-03-21T16:00:00-04:00,19,135.89,140.75,133.46,140.75,止盈,2017-02-22T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-03-07T16:00:00-05:00,2017-03-07T16:00:00-05:00,1,137.03,138.07,136.51,138.07,止盈,2017-03-06T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-03-10T16:00:00-05:00,2017-03-21T16:00:00-04:00,8,138.91,141.93,137.40,141.93,止盈,2017-03-09T16:00:00-05:00,1000.00,M12-FTD-001,META
看涨,2017-03-14T16:00:00-04:00,2017-03-14T16:00:00-04:00,1,139.46,138.67,138.67,141.03,止损,2017-03-13T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-03-30T16:00:00-04:00,2017-04-03T16:00:00-04:00,3,142.40,141.43,141.43,144.34,止损,2017-03-29T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-04-21T16:00:00-04:00,2017-04-21T16:00:00-04:00,1,143.90,142.69,142.69,146.32,止损,2017-04-20T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-04-28T16:00:00-04:00,2017-05-17T16:00:00-04:00,14,149.50,146.14,146.14,156.22,止损,2017-04-27T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-05-02T16:00:00-04:00,2017-05-03T16:00:00-04:00,2,153.34,151.42,151.42,157.18,止损,2017-05-01T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2017-05-18T16:00:00-04:00,2017-05-19T16:00:00-04:00,2,144.72,148.67,148.67,136.82,止损,2017-05-17T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-05-26T16:00:00-04:00,2017-06-09T16:00:00-04:00,10,152.23,149.95,149.95,156.79,止损,2017-05-25T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-06-05T16:00:00-04:00,2017-06-09T16:00:00-04:00,5,153.64,151.30,151.30,158.32,止损,2017-06-02T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-06-09T16:00:00-04:00,2017-06-09T16:00:00-04:00,1,154.77,153.10,153.10,158.11,止损,2017-06-08T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2017-06-28T16:00:00-04:00,2017-06-28T16:00:00-04:00,1,150.92,153.31,153.31,146.14,止损,2017-06-27T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2017-07-05T16:00:00-04:00,2017-07-10T16:00:00-04:00,4,149.00,152.15,152.15,142.70,止损,2017-07-03T16:00:00-04:00,-500.00,M12-FTD-001,META
看涨,2017-07-11T16:00:00-04:00,2017-07-12T16:00:00-04:00,2,153.37,157.09,151.51,157.09,止盈,2017-07-10T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2017-07-12T16:00:00-04:00,2017-07-18T16:00:00-04:00,5,156.49,163.65,152.91,163.65,止盈,2017-07-11T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2017-07-13T16:00:00-04:00,2017-07-19T16:00:00-04:00,5,158.74,163.82,156.20,163.82,止盈,2017-07-12T16:00:00-04:00,1000.00,M12-FTD-001,META
看涨,2017-08-08T16:00:00-04:00,2017-08-09T16:00:00-04:00,2,171.88,169.66,169.66,176.32,止损,2017-08-07T16:00:00-04:00,-500.00,M12-FTD-001,META
看跌,2017-08-11T16:00:00-04:00,2017-08-14T16:00:00-04:00,2,167.95,170.59,170.59,162.67,止损,2017-08-10T16:00:00-04:00,-500.00,M12-FTD-001,META
